"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","symbol"
"ENSG00000172819",247.104797595297,-0.340298040072127,0.326862145226071,0.173505372331505,0.490895120214347,"ENSG00000172819","RARG"
"ENSG00000090382",182.767693621643,1.44160372833506,0.551424414186113,0.000682769393831084,0.0125929023148173,"ENSG00000090382","LYZ"
"ENSG00000067798",103.969532157008,-2.11913797687055,0.411827994549042,1.7845597552613e-08,3.20069965076819e-06,"ENSG00000067798","NAV3"
"ENSG00000175782",116.478547258655,-0.235420496120725,0.350903009460083,0.346949227550812,0.67684538345406,"ENSG00000175782","SLC35E3"
"ENSG00000258048",36.6091088193665,0.0731095360567092,0.335393491550209,0.763335158256984,0.922006288746053,"ENSG00000258048",NA
"ENSG00000185958",14.0621289766671,-0.122712246343633,0.402725261783264,0.593819582961685,0.840593236254286,"ENSG00000185958","FAM186A"
"ENSG00000274021",141.992232507003,0.020800281153326,0.375550061617113,0.932619967766378,0.97840211017354,"ENSG00000274021",NA
"ENSG00000171310",226.965537983155,1.56795994996522,0.474161587027967,7.28861152800979e-05,0.00246260112383866,"ENSG00000171310","CHST11"
"ENSG00000066084",382.10281257425,-0.0631678626359476,0.287319371055431,0.781292096384923,0.928542725554342,"ENSG00000066084","DIP2B"
"ENSG00000135655",175.486739115371,0.0182123362472148,0.289906487914253,0.939418791445232,0.980469727850494,"ENSG00000135655","USP15"
"ENSG00000186666",16.4443794559894,0.0294976928330952,0.37708635749825,0.901372272855914,0.969324296208262,"ENSG00000186666","BCDIN3D"
"ENSG00000133773",27.5242870601843,0.076950348592245,0.373646106073936,0.747857530012684,0.916366610807906,"ENSG00000133773","CCDC59"
"ENSG00000257824",14.0321265163428,0.676349099686579,0.779068916815905,0.0430147251502017,0.228713625928111,"ENSG00000257824",NA
"ENSG00000050438",90.2614648480395,0.190153881437836,0.391498457769296,0.441351245167177,0.752056220775536,"ENSG00000050438","SLC4A8"
"ENSG00000246985",27.2354279463229,-0.836701078951059,0.712132822882739,0.0253694938497524,0.162550425469401,"ENSG00000246985","SOCS2-AS1"
"ENSG00000111530",361.011374566601,0.0946851577685038,0.323055975858181,0.696075429906871,0.893955937585676,"ENSG00000111530","CAND1"
"ENSG00000258057",17.8201748613666,0.18434907339565,0.408877565143466,0.445978225921512,0.754855908273361,"ENSG00000258057","BCDIN3D-AS1"
"ENSG00000136010",150.290563325617,0.463271616766432,0.456096350931339,0.10802150119756,0.383747838947028,"ENSG00000136010","ALDH1L2"
"ENSG00000079337",459.049456568341,-1.26472585073032,0.47120602024678,0.000675577332445712,0.0125024152236892,"ENSG00000079337","RAPGEF3"
"ENSG00000275481",22.0739732014315,0.0211178571744803,0.356820082909594,0.931287515883545,0.978127118942706,"ENSG00000275481",NA
"ENSG00000111581",88.2394729758535,-0.141058230282754,0.299339190072131,0.547282993255156,0.817604032209466,"ENSG00000111581","NUP107"
"ENSG00000139318",247.590533577628,-0.015946437431002,0.371644036318356,0.941876274218708,0.981406644507071,"ENSG00000139318","DUSP6"
"ENSG00000258044",15.405855999359,-0.0403139027994243,0.371832308658181,0.862082173743986,0.957974464176076,"ENSG00000258044",NA
"ENSG00000127720",22.1193902280054,0.0276531820258119,0.371247645187452,0.908532840931652,0.971087360760922,"ENSG00000127720","METTL25"
"ENSG00000111145",235.346273065143,-0.258274642372681,0.326263273088702,0.294182810835826,0.627644505030609,"ENSG00000111145","ELK3"
"ENSG00000151572",13.3696593646159,-0.222266192164726,0.485036075591238,0.283956525006045,0.619110392114406,"ENSG00000151572","ANO4"
"ENSG00000180263",172.727550228321,-0.104915280232448,0.338548080130066,0.659926114727448,0.875985302414606,"ENSG00000180263","FGD6"
"ENSG00000257764",36.5383490736237,1.19186772883857,0.726276437149467,0.00722659809622394,0.0700786478345799,"ENSG00000257764",NA
"ENSG00000196091",191.263459539214,-0.178276294174876,0.528102729998862,0.0105143229298606,0.0907750045472365,"ENSG00000196091","MYBPC1"
"ENSG00000259125",166.761804889017,-0.531504300139183,0.396921902795528,0.0606218588079443,0.278390546155362,"ENSG00000259125","LRP1-AS"
"ENSG00000059758",184.945268770085,-0.0924265357771021,0.266398085395934,0.674880797258903,0.882504591182585,"ENSG00000059758","CDK17"
"ENSG00000111647",95.1551423268867,-0.206910624022539,0.328647751839176,0.397809941925411,0.72103991268328,"ENSG00000111647","BLTP3B"
"ENSG00000174600",105.048284239518,0.642306714688864,0.449141945170939,0.0371250813691931,0.208926291676418,"ENSG00000174600","CMKLR1"
"ENSG00000120860",42.9408240360609,-0.208653259020492,0.401896001962614,0.397588443324584,0.720923087767397,"ENSG00000120860","WASHC3"
"ENSG00000278896",23.9791116046869,0.217884531871984,0.432277673682117,0.365713474817352,0.693518507432788,"ENSG00000278896",NA
"ENSG00000253719",372.166986533712,0.102611743495794,0.27757518228555,0.653030590557527,0.87229832695688,"ENSG00000253719","ATXN7L3B"
"ENSG00000111670",242.474655111662,-0.307682281752326,0.340455135561896,0.223124201046219,0.555610123099639,"ENSG00000111670","GNPTAB"
"ENSG00000111275",163.480165774663,-0.296767828917778,0.340882585506952,0.239123188408242,0.573663942076544,"ENSG00000111275","ALDH2"
"ENSG00000139354",34.1173771980484,0.875779123604338,0.754733336068723,0.0232281627143121,0.153238800498578,"ENSG00000139354","GAS2L3"
"ENSG00000258086",37.0891917461959,-0.0127458737873841,0.375464792079518,0.953480776597801,0.984982040610566,"ENSG00000258086",NA
"ENSG00000064115",183.466530668583,0.14092923841712,0.342413638541915,0.566409175653587,0.827596241309898,"ENSG00000064115","TM7SF3"
"ENSG00000166226",160.13463383755,0.163780610516908,0.336630339956328,0.506341095354015,0.793926334199376,"ENSG00000166226","CCT2"
"ENSG00000179104",150.86770774422,0.0397726298342892,0.36033516433497,0.870723093506138,0.960365421796513,"ENSG00000179104","TMTC2"
"ENSG00000136044",262.235654063822,-0.656054270442574,0.329284162113343,0.013252055578046,0.106633206959447,"ENSG00000136044","APPL2"
"ENSG00000057704",57.3508331795144,-0.46246334089358,0.420391209204184,0.10183150653283,0.37154268782395,"ENSG00000057704","TMCC3"
"ENSG00000151233",63.5667234971126,0.0429720321752005,0.32551287745507,0.85963209235227,0.957154194720196,"ENSG00000151233","GXYLT1"
"ENSG00000012822",583.424386436704,-0.61208033308903,0.342351491386459,0.0227074941949479,0.151102469173108,"ENSG00000012822","CALCOCO1"
"ENSG00000257979",15.7867337659336,0.18196698992681,0.397790645006163,0.456776397029807,0.761685847678899,"ENSG00000257979","SNRPGP18"
"ENSG00000080371",118.384469587054,-0.378661175179052,0.358362108117193,0.147835436168506,0.452633990987523,"ENSG00000080371","RAB21"
"ENSG00000287957",13.5315637624544,0.144776256314036,0.42221380081292,0.521911275578959,0.803272057874393,"ENSG00000287957",NA
"ENSG00000182379",56.4702764174425,3.15307216103161,1.08245797158982,0.000128765858532868,0.00376699023034187,"ENSG00000182379","NXPH4"
"ENSG00000111252",384.007115915471,0.52080566757071,0.343966019044079,0.0499694903026943,0.249665318510546,"ENSG00000111252","SH2B3"
"ENSG00000139651",320.395524660254,0.248989011552361,0.350859008395971,0.324194795392572,0.656427760959996,"ENSG00000139651","ZNF740"
"ENSG00000258230",9.87633704470282,-0.227517342719294,0.461717852659871,0.317471673797258,0.650785396025472,"ENSG00000258230",NA
"ENSG00000151135",141.065193551131,0.256601304445414,0.328956450048464,0.301799369242535,0.635069264817269,"ENSG00000151135","TMEM263"
