"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","symbol"
"ENSG00000182463",439.290868742156,-1.56166942832793,0.396834747736354,6.81239048277516e-06,0.000384519369867465,"ENSG00000182463","TSHZ2"
"ENSG00000079102",202.645150601756,-1.89525663946405,0.489644281753092,6.97352858102079e-06,0.000392460372429237,"ENSG00000079102","RUNX1T1"
"ENSG00000169258",28.2032162532899,3.01551804409797,0.789551092374949,7.08283137288785e-06,0.000397446248178628,"ENSG00000169258","GPRIN1"
"ENSG00000179583",1546.59477543368,1.74592871733219,0.445919222518085,7.20750561643603e-06,0.000403263091209982,"ENSG00000179583","CIITA"
"ENSG00000162073",169.805345476951,2.50132839313501,0.657100949945691,7.29768887993699e-06,0.000407121939810671,"ENSG00000162073","PAQR4"
"ENSG00000132326",374.514940979139,-1.72432168727805,0.443867002272041,7.35059041634078e-06,0.000408884581681148,"ENSG00000132326","PER2"
"ENSG00000135114",29.2026201458051,2.49609083700942,0.651993627679849,7.38231944967432e-06,0.000409462695256358,"ENSG00000135114","OASL"
"ENSG00000236333",19.985362115619,-3.27271575136913,0.847010553005079,7.52251649940713e-06,0.000416036351988825,"ENSG00000236333",NA
"ENSG00000249669",2863.49333562639,-2.49475017661533,0.661250875822564,7.60474549110637e-06,0.000419375490574202,"ENSG00000249669",NA
"ENSG00000118777",21.9297238851908,-2.57433519108782,0.671477013080833,7.83096750125736e-06,0.000430613459359971,"ENSG00000118777","ABCG2"
"ENSG00000183117",24.190808295286,-3.85722280821795,1.0175433329586,8.0524619169489e-06,0.000441527990423333,"ENSG00000183117","CSMD1"
"ENSG00000078081",39.2357664875007,2.8750363799867,0.762181657227278,8.13408444055812e-06,0.000444732804839746,"ENSG00000078081","LAMP3"
"ENSG00000090006",932.961716653805,-2.14515009835926,0.565231151359012,8.2128637653795e-06,0.000447764399208517,"ENSG00000090006","LTBP4"
"ENSG00000144230",78.1879647278234,-1.73806187509016,0.451555098318859,8.59007099783402e-06,0.000467002981641453,"ENSG00000144230","GPR17"
"ENSG00000102879",405.176997060764,2.14564382652366,0.565606991310425,8.79694360534358e-06,0.000476898713926974,"ENSG00000102879","CORO1A"
"ENSG00000230838",14.5806726488251,3.77321932198881,0.97846736868024,8.923039634034e-06,0.000482371982019004,"ENSG00000230838","LINC01614"
"ENSG00000105374",36.1896018196834,2.41009331737983,0.637562099145392,8.96466115912166e-06,0.000483260708721078,"ENSG00000105374","NKG7"
"ENSG00000160182",23.3785422428875,-4.38164101788663,1.148823700858,9.21581978954327e-06,0.000495408396585784,"ENSG00000160182","TFF1"
"ENSG00000104972",107.702223229762,2.30415368521269,0.612304801506973,9.27188220534043e-06,0.000497029864253319,"ENSG00000104972","LILRB1"
"ENSG00000143390",254.550466819946,1.36342219507933,0.348345243892284,9.29921471143733e-06,0.000497106488933687,"ENSG00000143390","RFX5"
"ENSG00000077264",66.8002082921022,-2.44373980887634,0.653144590048206,9.46090212069014e-06,0.00050434492388379,"ENSG00000077264","PAK3"
"ENSG00000127241",67.1003698964874,-3.83676615873356,1.0478166803199,9.49359598534449e-06,0.00050468587411287,"ENSG00000127241","MASP1"
"ENSG00000131016",298.384172768914,-1.97563208164356,0.522892175226771,9.56246077537439e-06,0.000506942499282348,"ENSG00000131016","AKAP12"
"ENSG00000132182",809.814171757982,1.89147284633199,0.496149440091382,9.70018136007592e-06,0.000512826943474427,"ENSG00000132182","NUP210"
"ENSG00000101938",158.134268015226,-1.9931263577718,0.528300091778024,9.75788454489618e-06,0.00051446033599204,"ENSG00000101938","CHRDL1"
"ENSG00000081479",284.462448489465,-3.50435097656185,0.9627537798992,9.82897459996077e-06,0.000514687594991024,"ENSG00000081479","LRP2"
"ENSG00000164309",208.620285699406,-2.45013911726147,0.659047447189602,9.80870678016281e-06,0.000514687594991024,"ENSG00000164309","CMYA5"
"ENSG00000204267",184.151957376731,1.65735673053402,0.432310989326773,9.84265266852722e-06,0.000514687594991024,"ENSG00000204267","TAP2"
"ENSG00000147642",73.3513691050213,-1.87482885133784,0.495014185574459,1.02538772724305e-05,0.000534734126997863,"ENSG00000147642","SYBU"
"ENSG00000198851",102.850480372396,2.29076307069736,0.613586755053262,1.03391848015598e-05,0.000536268366288473,"ENSG00000198851","CD3E"
"ENSG00000100162",30.6293777062663,2.62657835728235,0.703419757777086,1.03348128405027e-05,0.000536268366288473,"ENSG00000100162","CENPM"
"ENSG00000182183",27.0079739572277,3.78225456561593,1.02645167972032,1.07373080458501e-05,0.000553923867494378,"ENSG00000182183","SHISAL2A"
"ENSG00000211945",309.204729673626,3.7392170626322,1.03200557843759,1.07125182476705e-05,0.000553923867494378,"ENSG00000211945","IGHV1-18"
"ENSG00000231246",48.8504021564528,-2.30669967541949,0.62129202494094,1.11208084655692e-05,0.000572170067728524,"ENSG00000231246","LINC02884"
"ENSG00000213928",133.086557701007,1.49944121381387,0.39175594924935,1.14820893542451e-05,0.000589178547586409,"ENSG00000213928","IRF9"
"ENSG00000227507",61.0489991078238,3.13977918464767,0.861939640661442,1.18215177689853e-05,0.000604977993345591,"ENSG00000227507","LTB"
"ENSG00000131831",79.6972639550716,-1.92385802585975,0.514954597855996,1.18548096460992e-05,0.000605068223186943,"ENSG00000131831","RAI2"
"ENSG00000117724",127.08876631744,2.18749449226417,0.590656726565169,1.21505757000459e-05,0.000618519093526738,"ENSG00000117724","CENPF"
"ENSG00000168079",128.91041070476,-2.4862672164042,0.679520288161579,1.22781664970955e-05,0.000623360564142221,"ENSG00000168079","SCARA5"
"ENSG00000180644",82.4302377891668,2.30556987544848,0.625281373414949,1.24194262489444e-05,0.000628868625708424,"ENSG00000180644","PRF1"
"ENSG00000196159",522.130606695132,-1.49467946619977,0.393757333248208,1.26194624236247e-05,0.000637316061504689,"ENSG00000196159","FAT4"
"ENSG00000238133",29.5110311936214,-2.37453438396864,0.640172620294749,1.26841507811071e-05,0.000638901673596394,"ENSG00000238133","MAP3K20-AS1"
"ENSG00000154721",92.0594440249801,-2.05690935076095,0.556593285744578,1.27537213516479e-05,0.000640724257747316,"ENSG00000154721","JAM2"
"ENSG00000204516",30.0080167993132,2.06607779848927,0.555157475813791,1.28945305207692e-05,0.000646106880480632,"ENSG00000204516","MICB"
"ENSG00000123096",116.574225444029,-1.47738245469744,0.389114337240927,1.29286813107464e-05,0.000646131049569098,"ENSG00000123096","SSPN"
"ENSG00000267594",18.7821205872132,-3.51574328261222,0.947594260833538,1.29660486059611e-05,0.000646315425446753,"ENSG00000267594",NA
"ENSG00000136274",42.5357323999701,-1.87997789806448,0.50425298659252,1.31147817724422e-05,0.00065035084494816,"ENSG00000136274","NACAD"
"ENSG00000182621",110.22223799882,-1.56759930028831,0.415489022668549,1.30839872574156e-05,0.00065035084494816,"ENSG00000182621","PLCB1"
"ENSG00000198286",126.58483214898,2.30356279945813,0.630109963420853,1.37957874657347e-05,0.000682358137254933,"ENSG00000198286","CARD11"
"ENSG00000198478",55.4049042852089,-1.85007367647164,0.498042859020218,1.40151796572621e-05,0.000691427539338089,"ENSG00000198478","SH3BGRL2"
"ENSG00000166473",76.8983737085221,-2.28852769581837,0.62852448122283,1.41314131696443e-05,0.000695374231124726,"ENSG00000166473","PKD1L2"
"ENSG00000122707",133.889176641859,-1.67745184908041,0.45024036683187,1.4269269839421e-05,0.00070001266875891,"ENSG00000122707","RECK"
"ENSG00000185880",110.849491708202,1.37121486868201,0.360380247769392,1.42986278022767e-05,0.00070001266875891,"ENSG00000185880","TRIM69"
